Unnamed: 0,type,is_practice,original_item_cost,highlight_cost,click_values,payoff_matrix,original_cost_matrix,final_cost_matrix,weights,highlight_weight,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,is_control,highlight_index,selected_option_highlight_value,trial_type,trial_index,time_elapsed,nudge_highlighted_values_are_even,highlight_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight_check,highlight_num_reveals,participant_id,weights_sum
2519,traffic-light-mouselab,False,3,1,[],"[[4, 5, 6, 5, 4], [5, 5, 0, 8, 7], [3, 5, 7, 6, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 14, 3]",13,14,29,0,0.044,0.044,0.0,[],0,5,3,1979,0,131,131,False,0,4,traffic-light-mouselab,33,358951,False,4,0,0,13,0,84,30
2520,traffic-light-mouselab,False,3,1,[],"[[6, 4, 6, 6, 3], [6, 4, 5, 5, 5], [6, 7, 6, 6, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 8, 8]",8,8,30,1,0.048,0.048,0.0,[],0,5,3,1018,0,144,144,True,2,7,traffic-light-mouselab,34,361678,False,7,0,0,8,0,84,30
2521,traffic-light-mouselab,True,3,1,"[6, 6, 6, 8, 8, 8, 5, 5, 5, 11, 11, 11, 3, 3, 3, 0, 0, 0]","[[5, 4, 4, 6, 4], [5, 5, 5, 5, 6], [8, 4, 3, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 0, 3], [0, 0, 3, 0, 3], [3, 0, 3, 3, 3]]","[10, 18, 2]",10,16,1,3,0.052,0.046,0.006,"[6, 8, 5, 11, 3, 0]",6,5,3,18669,18,156,138,True,0,6,traffic-light-mouselab,4,150392,False,6,1,6,10,2,85,30
2522,traffic-light-mouselab,True,3,1,"[13, 12, 11, 10, 14, 7, 7, 7, 9, 9, 9, 6, 6, 6, 5, 5, 5]","[[6, 5, 4, 3, 4], [5, 5, 3, 6, 7], [5, 5, 6, 4, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [0, 0, 0, 3, 0], [0, 0, 0, 0, 0]]","[10, 4, 16]",16,12,2,2,0.049,0.0433333333333333,0.0056666666666666,"[13, 12, 11, 10, 14, 7, 9, 6, 5]",9,5,3,18863,17,148,131,False,2,6,traffic-light-mouselab,5,171864,False,6,1,5,16,5,85,30
2523,traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[7, 4, 4, 7, 6], [1, 7, 5, 3, 5], [5, 3, 5, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 1, 27]",27,34,3,3,0.069,0.0673333333333333,0.0016666666666666,"[10, 11, 12, 13, 14]",5,5,3,7459,5,206,201,False,2,7,traffic-light-mouselab,7,189598,False,7,1,5,27,5,85,30
2524,traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[5, 4, 3, 5, 7], [5, 1, 5, 6, 8], [6, 4, 4, 10, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[2, 25, 3]",25,30,4,4,0.075,0.0733333333333333,0.0016666666666666,"[5, 6, 7, 8, 9]",5,5,3,6276,5,226,221,False,1,8,traffic-light-mouselab,8,198134,False,8,1,5,25,5,85,30
2525,traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[4, 4, 1, 2, 5], [4, 5, 5, 4, 7], [6, 4, 5, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[6, 5, 19]",19,18,5,3,0.055,0.0533333333333333,0.0016666666666666,"[10, 11, 12, 13, 14]",5,5,3,8004,5,165,160,False,2,7,traffic-light-mouselab,9,207663,False,7,1,5,19,5,85,30
2526,traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 3, 3, 3, 0, 0, 0]","[[6, 5, 7, 4, 4], [7, 8, 2, 4, 5], [6, 4, 6, 6, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 0, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 3]]","[6, 2, 22]",22,24,6,0,0.061,0.055,0.006,"[10, 11, 12, 13, 3, 0]",6,5,3,13620,18,182,164,True,2,6,traffic-light-mouselab,10,222955,False,6,1,12,22,4,85,30
2527,traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[8, 3, 6, 4, 6], [8, 5, 4, 4, 3], [2, 3, 3, 4, 2]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[4, 21, 5]",21,22,7,0,0.07,0.0683333333333333,0.0016666666666666,"[5, 6, 7, 8, 9]",5,5,3,5100,5,210,205,False,1,8,traffic-light-mouselab,11,229579,False,8,1,5,21,5,85,30
2528,traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 9, 9, 9, 8, 8, 8, 6, 6, 6]","[[8, 3, 5, 3, 2], [5, 4, 8, 5, 6], [7, 4, 3, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[3, 24, 3]",24,28,8,2,0.072,0.067,0.005,"[5, 7, 9, 8, 6]",5,5,3,10623,15,216,201,True,1,8,traffic-light-mouselab,12,241660,False,8,1,15,24,5,85,30
2529,traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 10, 10, 10, 12, 12, 12]","[[7, 5, 7, 6, 5], [10, 5, 6, 4, 6], [8, 4, 7, 5, 8]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 3, 0, 3, 3]]","[2, 13, 15]",13,16,9,0,0.088,0.0843333333333333,0.0036666666666666,"[5, 6, 7, 8, 9, 10, 12]",7,5,3,10010,11,264,253,False,1,10,traffic-light-mouselab,13,253070,False,10,1,5,13,5,85,30
2530,traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 9, 9, 9, 5, 5, 5]","[[8, 8, 5, 9, 3], [7, 7, 4, 8, 3], [5, 3, 4, 2, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 0], [0, 0, 0, 0, 0]]","[1, 12, 17]",17,18,10,0,0.059,0.0553333333333333,0.0036666666666666,"[10, 11, 12, 13, 14, 9, 5]",7,5,3,8638,11,177,166,False,2,5,traffic-light-mouselab,14,262859,False,5,0,5,17,5,85,30
2531,traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 9, 9, 9, 8, 8, 8, 6, 6, 6]","[[2, 3, 5, 7, 6], [2, 8, 5, 6, 4], [4, 7, 4, 3, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[5, 18, 7]",18,16,11,1,0.069,0.064,0.005,"[5, 7, 9, 8, 6]",5,5,3,7664,15,208,193,True,1,8,traffic-light-mouselab,15,271701,False,8,1,15,18,5,85,30
2532,traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 13, 13, 13, 10, 10, 10]","[[9, 6, 5, 7, 4], [6, 3, 5, 6, 5], [6, 6, 2, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 3, 3, 0, 3]]","[1, 17, 12]",12,18,12,0,0.061,0.054,0.007,"[5, 6, 7, 8, 9, 13, 10]",7,5,3,11430,21,183,162,True,2,6,traffic-light-mouselab,16,284576,False,6,1,6,12,2,85,30
2533,traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 3, 3, 3, 2, 2, 2]","[[10, 7, 3, 6, 8], [5, 4, 6, 10, 5], [3, 4, 6, 7, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 0, 0, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[12, 11, 7]",7,6,13,3,0.077,0.0733333333333333,0.0036666666666666,"[10, 11, 12, 13, 14, 3, 2]",7,5,3,7797,11,231,220,False,2,7,traffic-light-mouselab,17,293327,False,7,1,5,7,5,85,30
2534,traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 9, 9, 9, 8, 8, 8, 13, 13, 13, 10, 10, 10]","[[4, 3, 4, 3, 4], [6, 6, 2, 10, 6], [4, 3, 4, 8, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 3, 0, 0, 0], [0, 3, 3, 0, 3]]","[3, 14, 13]",14,14,14,3,0.084,0.078,0.006,"[5, 7, 9, 8, 13, 10]",6,5,3,9539,18,253,235,True,1,10,traffic-light-mouselab,18,303906,False,10,1,12,14,4,85,30
2535,traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 11, 11, 11, 13, 13, 13]","[[4, 5, 6, 3, 4], [5, 6, 5, 6, 3], [1, 7, 4, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 0, 3, 0, 3]]","[4, 18, 8]",8,16,15,1,0.061,0.054,0.007,"[5, 6, 7, 8, 9, 11, 13]",7,5,3,11508,21,184,163,True,2,7,traffic-light-mouselab,19,316731,False,7,1,6,8,2,85,30
2536,traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 3, 3, 3, 2, 2, 2]","[[2, 6, 4, 3, 5], [5, 2, 5, 7, 3], [4, 6, 1, 7, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 0, 0, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[5, 23, 2]",23,26,16,3,0.063,0.0593333333333333,0.0036666666666666,"[5, 6, 7, 8, 9, 3, 2]",7,5,3,9424,11,190,179,False,1,7,traffic-light-mouselab,20,327104,False,7,1,5,23,5,85,30
2537,traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 9, 9, 9, 8, 8, 8, 6, 6, 6]","[[10, 6, 2, 5, 3], [3, 8, 4, 6, 7], [4, 3, 4, 1, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 10, 10]",10,0,17,1,0.057,0.052,0.005,"[5, 7, 9, 8, 6]",5,5,3,8746,15,170,155,True,2,3,traffic-light-mouselab,21,336956,False,3,0,0,10,0,85,30
2538,traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[5, 5, 7, 3, 5], [7, 4, 5, 6, 4], [4, 4, 6, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 0, 0, 0], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[17, 4, 9]",9,14,18,2,0.064,0.0593333333333333,0.0046666666666666,"[10, 11, 12, 13, 14, 2, 3, 4]",8,5,3,7768,14,193,179,False,2,6,traffic-light-mouselab,22,345814,False,6,1,5,9,5,85,30
2539,traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 1, 1, 1, 0, 0, 0, 3, 3, 3, 2, 2, 2, 5, 5, 5]","[[7, 5, 6, 4, 9], [5, 4, 8, 5, 5], [5, 7, 5, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 3], [0, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[17, 10, 3]",3,14,19,0,0.061,0.0543333333333333,0.0066666666666666,"[10, 11, 12, 13, 14, 1, 0, 3, 2, 5]",10,5,3,15513,20,184,164,False,2,5,traffic-light-mouselab,23,362923,False,5,0,5,3,5,85,30
2540,traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 11, 11, 11, 13, 13, 13]","[[4, 4, 4, 2, 7], [5, 6, 5, 6, 3], [7, 7, 6, 6, 1]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 0, 3, 0, 3]]","[8, 11, 11]",11,4,20,1,0.058,0.0543333333333333,0.0036666666666666,"[5, 6, 7, 8, 9, 11, 13]",7,5,3,9106,11,175,164,False,1,6,traffic-light-mouselab,24,373229,False,6,1,5,11,5,85,30
2541,traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 1, 1, 1, 2, 2, 2, 4, 4, 4]","[[4, 4, 6, 4, 2], [4, 8, 6, 5, 5], [5, 5, 4, 4, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 0, 0, 3, 0], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[17, 5, 8]",5,14,21,2,0.055,0.0503333333333333,0.0046666666666666,"[5, 6, 7, 8, 9, 1, 2, 4]",8,5,3,14003,14,164,150,False,1,6,traffic-light-mouselab,25,390409,False,6,0,5,5,5,85,30
2542,traffic-light-mouselab,False,3,1,"[0, 0, 0, 2, 2, 2, 4, 4, 4, 3, 3, 3, 1, 1, 1]","[[4, 3, 8, 5, 3], [5, 7, 4, 8, 3], [5, 5, 6, 6, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[28, 1, 1]",28,36,22,2,0.078,0.073,0.005,"[0, 2, 4, 3, 1]",5,5,3,9225,15,234,219,True,0,8,traffic-light-mouselab,26,401223,False,8,1,15,28,5,85,30
2543,traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 12, 12, 12, 10, 10, 10]","[[5, 2, 5, 3, 1], [4, 5, 4, 5, 8], [4, 9, 4, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [0, 3, 0, 3, 3]]","[20, 1, 9]",20,20,23,2,0.047,0.04,0.007,"[0, 1, 2, 3, 4, 12, 10]",7,5,3,11006,21,140,119,True,0,5,traffic-light-mouselab,27,414117,False,5,1,15,20,5,85,30
2544,traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 1, 1, 1, 2, 2, 2, 0, 0, 0]","[[3, 5, 5, 6, 5], [6, 4, 4, 2, 6], [5, 5, 5, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 0, 0, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[11, 4, 15]",15,12,24,1,0.049,0.0443333333333333,0.0046666666666666,"[10, 11, 12, 13, 14, 1, 2, 0]",8,5,3,9014,14,146,132,False,2,5,traffic-light-mouselab,28,424403,False,5,1,5,15,5,85,30
2545,traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 14, 14, 14, 13, 13, 13, 11, 11, 11]","[[6, 6, 5, 5, 5], [6, 9, 4, 6, 5], [5, 4, 8, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[1, 13, 16]",16,18,25,2,0.062,0.057,0.005,"[10, 12, 14, 13, 11]",5,5,3,6747,15,185,170,True,2,8,traffic-light-mouselab,29,433022,False,8,1,15,16,5,85,30
2546,traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 10]","[[7, 3, 5, 4, 4], [6, 6, 2, 6, 3], [6, 6, 6, 8, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [0, 1, 1, 1, 1]]","[21, 8, 1]",1,22,26,0,0.067,0.0616666666666667,0.0053333333333333,"[0, 1, 2, 3, 4, 10]",6,5,3,8790,16,201,185,False,2,6,traffic-light-mouselab,30,443254,False,6,0,1,1,1,85,30
2547,traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 14, 14, 14, 11, 11, 11, 13, 13, 13, 0]","[[3, 4, 5, 3, 5], [7, 3, 5, 6, 3], [8, 6, 5, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[2, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[3, 1, 26]",26,32,27,0,0.075,0.0696666666666667,0.0053333333333333,"[10, 12, 14, 11, 13]",5,5,3,8219,16,224,208,True,2,8,traffic-light-mouselab,31,452326,False,8,1,15,26,5,85,30
2548,traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[8, 6, 4, 5, 4], [4, 3, 6, 5, 6], [3, 7, 8, 9, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[5, 2, 23]",2,26,28,3,0.081,0.076,0.005,"[10, 11, 12, 13, 14]",5,5,3,5812,15,242,227,True,1,5,traffic-light-mouselab,32,460498,False,5,0,0,2,0,85,30
2549,traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 8, 8, 13, 13, 13, 11, 11, 11, 10, 10, 10]","[[6, 6, 4, 6, 4], [7, 5, 4, 7, 6], [6, 4, 5, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 1, 3], [0, 0, 3, 0, 3]]","[13, 4, 13]",4,12,29,0,0.061,0.0523333333333333,0.0086666666666666,"[0, 1, 2, 3, 4, 13, 11, 10]",8,5,3,16292,26,184,158,True,1,7,traffic-light-mouselab,33,478417,False,7,1,2,4,0,85,30
2550,traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 3, 3, 3, 2, 2, 2, 4, 4, 4]","[[3, 2, 5, 4, 6], [4, 5, 3, 6, 2], [3, 8, 4, 7, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[21, 3, 6]",6,22,30,4,0.062,0.057,0.005,"[0, 1, 3, 2, 4]",5,5,3,7020,15,186,171,True,2,9,traffic-light-mouselab,34,487233,False,9,1,0,6,0,85,30
2641,traffic-light-mouselab,True,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 7, 7, 7, 9, 9, 9]","[[6, 2, 7, 4, 7], [3, 7, 6, 4, 4], [3, 8, 4, 3, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 0], [3, 3, 0, 3, 0], [1, 1, 1, 1, 1]]","[22, 7, 1]",1,24,1,2,0.067,0.06,0.007,"[0, 1, 2, 3, 4, 7, 9]",7,5,3,31811,21,200,179,False,2,4,traffic-light-mouselab,4,269571,True,4,0,0,1,0,89,30
2642,traffic-light-mouselab,True,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[5, 6, 7, 6, 4], [4, 3, 9, 6, 8], [7, 5, 2, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[19, 9, 2]",19,18,2,2,0.073,0.068,0.005,"[0, 1, 2, 3, 4]",5,5,3,14985,15,218,203,True,0,7,traffic-light-mouselab,5,287320,True,7,1,15,19,5,89,30
2643,traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 6, 6, 6, 9, 9, 9]","[[3, 7, 5, 4, 6], [5, 5, 4, 2, 8], [8, 5, 4, 3, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 0, 3, 3, 0], [3, 3, 3, 3, 3]]","[28, 1, 1]",28,36,3,1,0.069,0.0653333333333333,0.0036666666666666,"[0, 1, 2, 3, 4, 6, 9]",7,5,3,16837,11,206,195,False,0,7,traffic-light-mouselab,7,312316,True,7,1,5,28,5,89,30
2644,traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 1, 3]","[[4, 5, 4, 2, 6], [6, 4, 0, 4, 4], [1, 8, 4, 7, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 0, 1, 0, 1], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[8, 5, 17]",8,14,4,1,0.065,0.0593333333333333,0.0056666666666666,"[10, 11, 12, 13, 14, 1, 3]",7,5,3,19178,17,196,179,False,0,5,traffic-light-mouselab,8,333236,True,5,0,2,8,2,89,30
2645,traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[3, 5, 8, 5, 6], [5, 5, 3, 4, 6], [7, 5, 3, 6, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[3, 24, 3]",3,28,5,4,0.057,0.052,0.005,"[5, 6, 7, 8, 9]",5,5,3,10150,15,171,156,True,0,6,traffic-light-mouselab,9,345139,True,6,0,0,3,0,89,30
2646,traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[3, 4, 1, 5, 4], [6, 3, 6, 3, 9], [3, 6, 4, 7, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[6, 20, 4]",6,20,6,4,0.077,0.072,0.005,"[5, 6, 7, 8, 9]",5,5,3,9932,15,232,217,False,0,4,traffic-light-mouselab,10,357645,True,4,0,0,6,0,89,30
2647,traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[4, 7, 8, 8, 5], [5, 6, 3, 3, 2], [7, 6, 6, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[8, 4, 18]",18,16,7,0,0.059,0.0573333333333333,0.0016666666666666,"[10, 11, 12, 13, 14]",5,5,3,6861,5,178,173,False,2,7,traffic-light-mouselab,11,367324,True,7,1,5,18,5,89,30
2648,traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 12, 12, 12, 11, 11, 11, 10, 10, 10]","[[6, 5, 10, 3, 5], [8, 8, 9, 6, 4], [10, 7, 6, 3, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 0, 0, 3, 3]]","[4, 13, 13]",13,12,8,0,0.086,0.078,0.008,"[5, 6, 7, 8, 9, 12, 11, 10]",8,5,3,52119,24,258,234,True,1,8,traffic-light-mouselab,12,422229,True,8,0,15,13,5,89,30
2649,traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 3, 3, 3, 0, 0, 0]","[[4, 6, 6, 4, 6], [10, 5, 5, 7, 4], [4, 5, 9, 4, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[0, 3, 3, 0, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[9, 12, 9]",12,4,9,0,0.064,0.0603333333333333,0.0036666666666666,"[5, 6, 7, 8, 9, 3, 0]",7,5,3,23096,11,192,181,False,1,10,traffic-light-mouselab,13,447092,True,10,1,5,12,5,89,30
2650,traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 2, 0, 0]","[[7, 4, 4, 7, 5], [1, 7, 1, 3, 4], [6, 2, 7, 5, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 1, 0, 1, 1], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 5, 15]",10,10,10,0,0.055,0.0493333333333333,0.0056666666666666,"[10, 11, 12, 13, 14, 2, 0]",7,5,3,32407,17,165,148,False,0,7,traffic-light-mouselab,14,481602,True,7,1,3,10,2,89,30
2651,traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 3, 3, 3, 2, 2, 2]","[[6, 5, 4, 7, 7], [6, 4, 7, 7, 6], [3, 4, 6, 4, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 0, 0, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[6, 20, 4]",20,20,11,3,0.066,0.0623333333333333,0.0036666666666666,"[5, 6, 7, 8, 9, 3, 2]",7,5,3,11601,11,198,187,False,1,7,traffic-light-mouselab,15,495386,True,7,1,5,20,5,89,30
